event_id,user_id,event_name,event_timestamp,page_url,button_id,device_type,utm_source
E009365,U00754,signup_complete,2025-06-12 15:43:00,/pricing,,desktop,Google 
E009366,U00288,create_project,2026-01-27 09:33:00,/signup,,,Google 
E009367,U00017,click_signup,2025-08-21 18:52:00,/settings,upgrade_btn,,google
E009368,U00519,invite_teammate,2025-06-28 01:52:00,/settings,invite_btn,desktop,facebook
E009369,U00182,onboarding_complete,2025-08-13 18:57:00,/pricing,,Desktop,email
E009370,U00048,click_signup,2025-11-27 06:43:00,/dashboard,,mobile,linkedin
E009371,U00677,page_view,2025-12-21 17:38:00,/landing,signup_btn,MOBILE,email
E009372,U00412,page_view,2025-05-21 05:47:00,/signup,invite_btn,,direct
E009373,U00189,subscription_started,2025-03-02 09:07:00,/projects,upgrade_btn,desktop,Google 
E009374,U00547,signup_complete,2025-01-28 17:14:00,/dashboard,upgrade_btn,MOBILE,direct
E009375,U00429,page_view,2025-08-17 07:41:00,/dashboard,signup_btn,Desktop,google
E009376,U00445,feature_used,2026-01-04 01:06:00,/landing,,Desktop,direct
E009377,U00885,click_signup,2025-10-21 09:40:00,/landing,,mobile,facebook
E009378,U00133,click_signup,2026-02-25 07:22:00,/settings,signup_btn,MOBILE,email
E009379,U00442,create_project,2026-01-02 00:39:00,/pricing,invite_btn,,LINKEDIN
E009380,U00023,subscription_started,2025-06-22 21:46:00,/signup,upgrade_btn,mobile,Google 
E009381,U00203,click_signup,2025-10-02 19:55:00,/signup,,mobile,facebook
E009382,U00606,feature_used,2026-04-04 08:51:00,/projects,signup_btn,,Google 
E009383,U00123,subscription_started,2025-10-22 09:27:00,/signup,,,direct
E009384,U00257,invite_teammate,2025-06-08 16:53:00,/settings,invite_btn,,direct
E009385,U00684,signup_complete,2025-07-23 17:16:00,/pricing,signup_btn,MOBILE,LINKEDIN
E009386,U00913,signup_complete,2026-02-18 10:50:00,/signup,invite_btn,,LINKEDIN
E009387,U00056,page_view,2025-06-25 04:49:00,/pricing,invite_btn,,google
E009388,U00720,subscription_started,2026-04-29 09:53:00,/signup,,mobile,email
E009389,U00632,click_signup,2025-07-31 01:24:00,/settings,signup_btn,,facebook
E009390,U00864,onboarding_complete,2025-09-11 09:31:00,/signup,,,linkedin
E009391,U00916,signup_complete,2025-03-04 05:13:00,/dashboard,upgrade_btn,MOBILE,LINKEDIN
E009392,U00519,onboarding_complete,2025-11-19 05:00:00,/signup,signup_btn,MOBILE,facebook
E009393,U00830,onboarding_complete,2026-04-02 01:33:00,/pricing,,desktop,facebook
E009394,U00396,subscription_started,2025-03-06 18:14:00,/landing,,MOBILE,Google 
E009395,U00123,page_view,2025-03-10 07:11:00,/pricing,invite_btn,desktop,linkedin
E009396,U00988,subscription_started,2025-02-08 18:57:00,/invite,upgrade_btn,MOBILE,google
E009397,U00319,invite_teammate,2025-12-29 17:01:00,/dashboard,invite_btn,desktop,direct
E009398,U00629,click_signup,2026-04-02 07:07:00,/projects,invite_btn,,google
E009399,U00812,page_view,2025-01-14 02:03:00,/landing,signup_btn,desktop,linkedin
E009400,U00061,signup_complete,2025-06-23 21:18:00,/settings,signup_btn,Desktop,LINKEDIN
E009401,U00603,page_view,2026-02-03 17:11:00,/signup,signup_btn,desktop,google
E009402,U00855,signup_complete,2025-06-30 00:45:00,/landing,invite_btn,,LINKEDIN
E009403,U00595,signup_complete,2025-02-26 19:22:00,/dashboard,,mobile,email
E009404,U00256,subscription_started,2025-07-30 03:26:00,/settings,,Desktop,email
E009405,U00078,create_project,2025-10-02 19:51:00,/dashboard,,,google
E009406,U00926,onboarding_complete,2025-09-29 19:57:00,/pricing,,Desktop,facebook
E009407,U00317,subscription_started,2025-11-19 16:14:00,/landing,,desktop,email
E009408,U00473,click_signup,2026-01-11 06:16:00,/projects,upgrade_btn,,LINKEDIN
E009409,U00887,onboarding_complete,2025-01-11 21:00:00,/pricing,,mobile,LINKEDIN
E009410,U00356,feature_used,2025-10-01 16:52:00,/landing,,MOBILE,facebook
E009411,U00823,feature_used,2026-04-08 10:25:00,/projects,signup_btn,mobile,direct
E009412,U00422,click_signup,2025-10-21 13:51:00,/dashboard,,,LINKEDIN
E009413,U00747,subscription_started,2025-04-25 22:14:00,/invite,,desktop,Google 
E009414,U00832,feature_used,2026-01-01 19:27:00,/settings,,Desktop,direct
E009415,U00949,feature_used,2025-08-04 20:46:00,/signup,,MOBILE,direct
E009416,U00977,invite_teammate,2026-04-29 05:23:00,/projects,,MOBILE,direct
E009417,U00220,page_view,2025-12-18 06:32:00,/landing,,Desktop,google
E009418,U00538,signup_complete,2025-10-27 15:04:00,/pricing,upgrade_btn,MOBILE,linkedin
E009419,U00580,onboarding_complete,2025-06-13 02:16:00,/signup,,Desktop,Google 
E009420,U00949,signup_complete,2025-03-09 23:09:00,/dashboard,,,facebook
E009421,U00836,invite_teammate,2025-10-22 10:19:00,/dashboard,signup_btn,MOBILE,linkedin
E009422,U00839,invite_teammate,2026-04-15 12:15:00,/signup,,desktop,Google 
E009423,U00160,click_signup,2025-09-19 16:59:00,/dashboard,upgrade_btn,mobile,google
E009424,U00224,page_view,2025-06-30 23:38:00,/settings,invite_btn,,LINKEDIN
E009425,U00697,signup_complete,2025-11-16 12:49:00,/invite,,,google
E009426,U00732,signup_complete,2025-04-30 16:53:00,/projects,invite_btn,Desktop,LINKEDIN
E009427,U00408,onboarding_complete,2025-12-31 00:49:00,/landing,,,facebook
E009428,U00511,page_view,2025-06-06 18:25:00,/dashboard,,,Google 
E009429,U00853,page_view,2025-02-19 19:59:00,/dashboard,upgrade_btn,mobile,Google 
E009430,U00665,click_signup,2026-04-28 05:23:00,/signup,invite_btn,mobile,LINKEDIN
E009431,U00301,click_signup,2025-08-12 05:33:00,/projects,,Desktop,LINKEDIN
E009432,U00004,create_project,2025-11-27 16:29:00,/projects,,MOBILE,google
E009433,U00721,subscription_started,2025-03-23 09:53:00,/invite,upgrade_btn,Desktop,facebook
E009434,U00647,invite_teammate,2026-01-20 19:00:00,/invite,,MOBILE,linkedin
E009435,U00207,feature_used,2025-07-06 11:39:00,/signup,signup_btn,,email
E009436,U00428,signup_complete,2025-03-17 23:59:00,/settings,,MOBILE,linkedin
E009437,U00012,feature_used,2025-07-13 16:37:00,/pricing,,MOBILE,google
E009438,U00912,onboarding_complete,2025-03-02 17:00:00,/pricing,signup_btn,Desktop,LINKEDIN
E009439,U00435,subscription_started,2025-10-17 21:53:00,/landing,signup_btn,,google
E009440,U00477,click_signup,2026-01-07 23:04:00,/dashboard,signup_btn,desktop,email
E009441,U00733,signup_complete,2025-08-31 22:17:00,/settings,signup_btn,MOBILE,LINKEDIN
E009442,U00932,page_view,2025-02-27 04:03:00,/pricing,upgrade_btn,desktop,linkedin
E009443,U00569,feature_used,2025-03-18 04:37:00,/landing,invite_btn,desktop,linkedin
E009444,U00395,click_signup,2025-08-16 12:21:00,/invite,signup_btn,MOBILE,linkedin
E009445,U00093,subscription_started,2025-08-04 01:51:00,/settings,invite_btn,desktop,email
E009446,U00856,invite_teammate,2025-10-24 21:09:00,/signup,invite_btn,Desktop,google
E009447,U00982,onboarding_complete,2025-05-14 11:13:00,/invite,upgrade_btn,Desktop,email
E009448,U00077,feature_used,2026-03-04 10:40:00,/invite,invite_btn,,google
E009449,U00672,feature_used,2025-09-12 02:11:00,/dashboard,upgrade_btn,desktop,Google 
E009450,U00392,onboarding_complete,2025-05-24 00:18:00,/pricing,,MOBILE,Google 
E009451,U00522,feature_used,2025-08-13 01:58:00,/signup,signup_btn,desktop,direct
E009452,U00269,onboarding_complete,2025-08-03 11:47:00,/signup,upgrade_btn,Desktop,LINKEDIN
E009453,U00002,click_signup,2026-04-20 09:19:00,/projects,signup_btn,MOBILE,email
E009454,U00408,create_project,2025-06-18 05:04:00,/dashboard,signup_btn,MOBILE,Google 
E009455,U00629,feature_used,2025-11-13 20:59:00,/invite,,MOBILE,facebook
E009456,U00102,onboarding_complete,2026-04-01 03:47:00,/signup,signup_btn,Desktop,LINKEDIN
E009457,U00154,create_project,2025-09-07 03:57:00,/invite,invite_btn,,direct
E009458,U00790,click_signup,2025-07-20 00:50:00,/settings,invite_btn,mobile,email
E009459,U00585,page_view,2025-01-18 20:16:00,/settings,invite_btn,mobile,email
E009460,U00854,create_project,2025-02-25 06:23:00,/landing,,mobile,facebook
E009461,U00616,create_project,2025-04-22 17:08:00,/settings,,Desktop,google
E009462,U00149,subscription_started,2025-05-29 21:06:00,/landing,signup_btn,desktop,email
E009463,U00672,click_signup,2026-03-27 04:23:00,/invite,upgrade_btn,MOBILE,LINKEDIN
E009464,U00771,onboarding_complete,2025-07-24 02:00:00,/projects,invite_btn,MOBILE,Google 
E009465,U00751,click_signup,2025-01-19 20:12:00,/projects,upgrade_btn,desktop,email
E009466,U00953,click_signup,2025-02-05 11:05:00,/dashboard,upgrade_btn,mobile,facebook
E009467,U00675,onboarding_complete,2025-04-21 05:53:00,/invite,,mobile,email
E009468,U00226,signup_complete,2026-03-01 04:29:00,/invite,,MOBILE,email
E009469,U00765,click_signup,2025-12-23 12:20:00,/landing,,mobile,Google 
E009470,U00588,click_signup,2025-08-02 09:54:00,/pricing,,mobile,google
E009471,U00438,signup_complete,2025-01-20 08:46:00,/invite,upgrade_btn,,google
E009472,U00217,signup_complete,2026-01-09 01:43:00,/signup,invite_btn,desktop,direct
E009473,U00585,click_signup,2025-12-26 15:01:00,/dashboard,,MOBILE,google
E009474,U00448,page_view,2026-02-22 07:26:00,/dashboard,,desktop,google
E009475,U00145,signup_complete,2025-12-10 22:53:00,/pricing,upgrade_btn,Desktop,facebook
E009476,U00255,onboarding_complete,2025-03-31 11:18:00,/signup,upgrade_btn,desktop,email
E009477,U00361,feature_used,2025-06-30 00:46:00,/pricing,,MOBILE,Google 
E009478,U00736,create_project,2025-04-10 23:14:00,/signup,signup_btn,Desktop,Google 
E009479,U00589,create_project,2025-01-21 10:04:00,/landing,invite_btn,MOBILE,Google 
E009480,U00093,feature_used,2025-12-28 11:42:00,/projects,upgrade_btn,,Google 
E009481,U00552,signup_complete,2026-03-21 02:37:00,/landing,,mobile,email
E009482,U00396,signup_complete,2025-07-27 20:18:00,/invite,signup_btn,MOBILE,linkedin
E009483,U00134,subscription_started,2025-10-01 08:29:00,/landing,upgrade_btn,,direct
E009484,U00292,subscription_started,2026-04-13 21:43:00,/pricing,upgrade_btn,mobile,linkedin
E009485,U00981,signup_complete,2025-04-12 06:08:00,/signup,upgrade_btn,MOBILE,linkedin
E009486,U00892,onboarding_complete,2025-11-26 20:40:00,/dashboard,,desktop,linkedin
E009487,U00258,click_signup,2025-09-05 21:01:00,/signup,invite_btn,mobile,facebook
E009488,U00964,create_project,2025-12-20 06:26:00,/dashboard,invite_btn,,google
E009489,U00265,subscription_started,2025-07-22 02:06:00,/signup,signup_btn,MOBILE,direct
E009490,U00220,create_project,2025-08-16 07:50:00,/signup,signup_btn,desktop,email
E009491,U00601,create_project,2025-11-30 16:21:00,/settings,signup_btn,MOBILE,Google 
E009492,U00187,invite_teammate,2025-08-23 06:48:00,/pricing,upgrade_btn,,linkedin
E009493,U00132,create_project,2026-04-06 06:01:00,/signup,invite_btn,,LINKEDIN
E009494,U00285,invite_teammate,2025-06-18 21:24:00,/landing,,,email
E009495,U00942,page_view,2025-08-21 11:22:00,/invite,,,direct
E009496,U00326,create_project,2025-12-18 13:55:00,/dashboard,upgrade_btn,,LINKEDIN
E009497,U00762,invite_teammate,2025-03-30 00:38:00,/settings,,desktop,direct
E009498,U00183,invite_teammate,2025-11-05 09:30:00,/invite,signup_btn,desktop,Google 
E009499,U00962,signup_complete,2025-11-09 05:49:00,/pricing,signup_btn,Desktop,linkedin
E009500,U00853,subscription_started,2026-04-26 03:28:00,/dashboard,signup_btn,Desktop,facebook
E009501,U00562,subscription_started,2025-07-27 17:15:00,/pricing,invite_btn,,email
E009502,U00990,signup_complete,2026-03-02 14:16:00,/dashboard,signup_btn,Desktop,linkedin
E009503,U00893,onboarding_complete,2026-01-13 19:30:00,/landing,invite_btn,MOBILE,facebook
E009504,U00746,page_view,2025-04-08 05:14:00,/invite,,desktop,facebook
E009505,U00022,subscription_started,2025-05-08 20:45:00,/settings,,desktop,facebook
E009506,U00527,signup_complete,2026-01-01 04:59:00,/pricing,signup_btn,,LINKEDIN
E009507,U00365,signup_complete,2025-04-05 04:59:00,/settings,signup_btn,desktop,Google 
E009508,U00281,signup_complete,2026-03-09 02:05:00,/pricing,invite_btn,Desktop,direct
E009509,U00084,onboarding_complete,2026-02-16 08:23:00,/landing,upgrade_btn,MOBILE,LINKEDIN
E009510,U00134,page_view,2026-02-28 02:29:00,/pricing,invite_btn,desktop,google
E009511,U00815,signup_complete,2025-01-12 06:09:00,/pricing,,,facebook
E009512,U00865,invite_teammate,2025-04-10 04:07:00,/invite,,,LINKEDIN
E009513,U00849,onboarding_complete,2026-02-20 12:26:00,/signup,,Desktop,linkedin
E009514,U00442,page_view,2025-05-03 22:39:00,/pricing,upgrade_btn,mobile,email
E009515,U00565,page_view,2025-02-05 19:13:00,/invite,,MOBILE,Google 
E009516,U00013,onboarding_complete,2025-01-24 09:08:00,/dashboard,,desktop,direct
E009517,U00806,invite_teammate,2025-03-19 01:00:00,/landing,,,email
E009518,U00301,feature_used,2025-04-19 01:51:00,/landing,,,facebook
E009519,U00379,signup_complete,2026-03-03 08:55:00,/settings,signup_btn,,email
E009520,U00969,invite_teammate,2025-03-27 05:53:00,/landing,upgrade_btn,mobile,Google 
E009521,U00427,feature_used,2026-01-07 12:50:00,/landing,signup_btn,,facebook
E009522,U00736,subscription_started,2026-03-30 19:03:00,/settings,invite_btn,,email
E009523,U00106,subscription_started,2025-03-21 19:15:00,/landing,invite_btn,,google
E009524,U00416,create_project,2025-06-20 21:51:00,/invite,,MOBILE,linkedin
E009525,U00129,invite_teammate,2025-12-10 03:23:00,/projects,signup_btn,desktop,linkedin
E009526,U00617,feature_used,2025-08-19 04:02:00,/projects,invite_btn,,Google 
E009527,U00276,onboarding_complete,2025-05-29 08:59:00,/settings,upgrade_btn,,Google 
E009528,U00554,feature_used,2025-11-18 13:17:00,/settings,,desktop,email
E009529,U00963,signup_complete,2025-08-16 08:47:00,/invite,,Desktop,Google 
E009530,U00946,invite_teammate,2026-03-29 02:11:00,/invite,,desktop,LINKEDIN
E009531,U00310,subscription_started,2026-02-28 10:53:00,/settings,,desktop,google
E009532,U00091,click_signup,2025-12-07 14:10:00,/settings,signup_btn,mobile,email
E009533,U00225,feature_used,2025-05-18 09:00:00,/invite,upgrade_btn,Desktop,facebook
E009534,U00118,subscription_started,2025-04-19 04:02:00,/pricing,upgrade_btn,Desktop,google
E009535,U00772,click_signup,2025-09-04 10:07:00,/signup,invite_btn,,Google 
E009536,U00662,feature_used,2026-01-31 14:44:00,/dashboard,upgrade_btn,desktop,Google 
E009537,U00279,onboarding_complete,2026-04-18 15:09:00,/projects,,desktop,direct
E009538,U00066,invite_teammate,2025-03-22 00:54:00,/signup,upgrade_btn,desktop,google
E009539,U00779,invite_teammate,2026-01-16 01:26:00,/projects,invite_btn,,Google 
E009540,U00639,signup_complete,2025-03-25 12:07:00,/settings,,Desktop,Google 
E009541,U00344,click_signup,2026-02-27 19:44:00,/dashboard,upgrade_btn,mobile,direct
E009542,U00400,feature_used,2026-04-22 08:47:00,/signup,,desktop,email
E009543,U00091,onboarding_complete,2025-06-12 09:42:00,/invite,,Desktop,google
E009544,U00717,click_signup,2025-01-01 10:42:00,/projects,,desktop,google
E009545,U00005,feature_used,2025-03-20 07:06:00,/pricing,,mobile,linkedin
E009546,U00858,create_project,2025-07-19 07:18:00,/pricing,upgrade_btn,MOBILE,email
E009547,U00989,invite_teammate,2025-07-13 08:05:00,/landing,,,Google 
E009548,U00514,click_signup,2026-04-23 22:16:00,/settings,,MOBILE,facebook
E009549,U00680,invite_teammate,2026-04-22 04:10:00,/invite,invite_btn,desktop,direct
E009550,U00116,invite_teammate,2026-03-12 12:48:00,/signup,upgrade_btn,MOBILE,facebook
E009551,U00925,page_view,2026-02-11 08:38:00,/settings,upgrade_btn,Desktop,email
E009552,U00731,create_project,2026-03-15 16:34:00,/projects,,mobile,google
E009553,U00632,create_project,2025-07-26 12:47:00,/landing,,desktop,facebook
E009554,U00035,page_view,2025-02-20 14:05:00,/dashboard,,Desktop,direct
E009555,U00554,click_signup,2026-03-23 12:52:00,/projects,,mobile,linkedin
E009556,U00088,feature_used,2025-05-19 20:08:00,/dashboard,,mobile,direct
E009557,U00295,page_view,2025-10-08 04:52:00,/invite,upgrade_btn,desktop,direct
E009558,U00003,invite_teammate,2025-09-10 16:00:00,/projects,,,google
E009559,U00970,feature_used,2026-04-23 07:21:00,/signup,signup_btn,,google
E009560,U00385,subscription_started,2025-02-13 19:46:00,/landing,signup_btn,,google
E009561,U00639,feature_used,2025-11-18 13:44:00,/signup,signup_btn,desktop,LINKEDIN
E009562,U00620,signup_complete,2025-08-26 09:55:00,/invite,signup_btn,,direct
E009563,U00221,subscription_started,2025-08-27 23:01:00,/signup,,Desktop,email
E009564,U00730,onboarding_complete,2025-09-18 05:30:00,/projects,upgrade_btn,desktop,facebook
E009565,U00889,feature_used,2025-09-23 06:57:00,/dashboard,invite_btn,Desktop,facebook
E009566,U00262,subscription_started,2025-06-28 23:03:00,/projects,signup_btn,mobile,LINKEDIN
E009567,U00530,click_signup,2025-10-26 18:55:00,/landing,,,LINKEDIN
E009568,U00722,onboarding_complete,2025-10-01 17:12:00,/pricing,signup_btn,desktop,facebook
E009569,U00041,onboarding_complete,2025-12-05 03:07:00,/landing,,,google
E009570,U00757,feature_used,2025-12-05 01:06:00,/pricing,upgrade_btn,mobile,email
E009571,U00940,click_signup,2025-09-02 05:49:00,/landing,,desktop,linkedin
E009572,U00475,feature_used,2025-11-17 07:22:00,/landing,invite_btn,desktop,facebook
E009573,U00461,create_project,2025-01-22 11:04:00,/signup,upgrade_btn,Desktop,direct
E009574,U00446,page_view,2025-12-08 00:04:00,/landing,invite_btn,mobile,LINKEDIN
E009575,U00623,subscription_started,2025-09-09 09:00:00,/dashboard,invite_btn,MOBILE,google
E009576,U00347,create_project,2025-05-14 17:05:00,/signup,invite_btn,,email
E009577,U00582,invite_teammate,2025-11-17 17:16:00,/landing,,MOBILE,google
E009578,U00588,page_view,2025-07-05 03:37:00,/invite,signup_btn,Desktop,google
E009579,U00980,page_view,2026-03-04 18:47:00,/signup,invite_btn,Desktop,email
E009580,U00433,signup_complete,2026-02-21 03:04:00,/settings,invite_btn,mobile,LINKEDIN
E009581,U00432,invite_teammate,2025-03-21 18:06:00,/pricing,,,direct
E009582,U00814,page_view,2025-06-08 01:57:00,/dashboard,,MOBILE,Google 
E009583,U00498,invite_teammate,2025-10-20 23:00:00,/settings,upgrade_btn,Desktop,Google 
E009584,U00187,page_view,2025-08-05 15:18:00,/invite,upgrade_btn,desktop,LINKEDIN
E009585,U00493,subscription_started,2025-08-22 13:46:00,/landing,,Desktop,LINKEDIN
E009586,U00068,click_signup,2026-02-10 21:32:00,/pricing,invite_btn,Desktop,LINKEDIN
E009587,U00815,subscription_started,2025-02-12 12:25:00,/dashboard,,mobile,direct
E009588,U00336,page_view,2025-06-12 22:06:00,/settings,,MOBILE,Google 
E009589,U00050,click_signup,2026-01-08 12:26:00,/projects,upgrade_btn,mobile,direct
E009590,U00783,feature_used,2025-03-29 04:59:00,/dashboard,upgrade_btn,mobile,LINKEDIN
E009591,U00662,onboarding_complete,2026-03-19 04:26:00,/signup,upgrade_btn,MOBILE,google
E009592,U00473,subscription_started,2025-03-03 19:08:00,/pricing,,Desktop,email
E009593,U00069,onboarding_complete,2026-01-03 16:22:00,/pricing,,desktop,linkedin
E009594,U00672,create_project,2025-09-02 06:42:00,/pricing,,desktop,google
E009595,U00132,onboarding_complete,2026-02-06 02:37:00,/pricing,upgrade_btn,desktop,google
E009596,U00333,onboarding_complete,2025-05-01 22:18:00,/landing,invite_btn,MOBILE,direct
E009597,U00018,subscription_started,2025-08-13 21:52:00,/landing,,Desktop,linkedin
E009598,U00116,click_signup,2025-06-19 06:20:00,/signup,,Desktop,Google 
E009599,U00226,invite_teammate,2026-01-05 06:00:00,/invite,,mobile,LINKEDIN
E009600,U00903,subscription_started,2026-02-09 12:54:00,/signup,upgrade_btn,desktop,LINKEDIN
E009601,U00265,onboarding_complete,2026-01-06 16:23:00,/pricing,,Desktop,facebook
E009602,U00114,invite_teammate,2025-04-20 17:09:00,/pricing,,MOBILE,email
E009603,U00975,subscription_started,2025-09-22 22:37:00,/invite,signup_btn,MOBILE,direct
E009604,U00666,onboarding_complete,2025-05-22 08:15:00,/settings,signup_btn,mobile,linkedin
E009605,U00099,feature_used,2025-04-28 05:22:00,/invite,,,google
E009606,U00004,click_signup,2025-12-06 14:04:00,/projects,upgrade_btn,desktop,LINKEDIN
E009607,U00345,subscription_started,2025-09-01 12:12:00,/signup,signup_btn,mobile,LINKEDIN
E009608,U00103,signup_complete,2025-09-25 17:37:00,/landing,,,linkedin
E009609,U00298,page_view,2025-05-23 00:24:00,/invite,signup_btn,MOBILE,facebook
E009610,U00608,create_project,2025-02-22 17:03:00,/signup,invite_btn,Desktop,direct
E009611,U00755,feature_used,2025-11-15 04:40:00,/projects,,mobile,email
E009612,U00421,subscription_started,2025-05-27 19:45:00,/invite,signup_btn,desktop,direct
E009613,U00768,signup_complete,2025-03-31 10:48:00,/landing,upgrade_btn,Desktop,email
E009614,U00709,create_project,2025-12-16 04:54:00,/landing,,Desktop,direct
E009615,U00884,signup_complete,2025-09-08 20:44:00,/pricing,signup_btn,desktop,linkedin
E009616,U00300,signup_complete,2025-05-15 15:38:00,/pricing,upgrade_btn,MOBILE,google
E009617,U00395,create_project,2025-10-21 00:46:00,/pricing,upgrade_btn,mobile,Google 
E009618,U00939,click_signup,2025-09-16 22:27:00,/invite,,,facebook
E009619,U00642,signup_complete,2025-11-25 21:19:00,/landing,signup_btn,desktop,email
E009620,U00982,signup_complete,2025-04-08 04:49:00,/dashboard,signup_btn,,Google 
E009621,U00218,page_view,2026-02-26 04:27:00,/dashboard,,MOBILE,Google 
E009622,U00129,page_view,2025-07-06 21:31:00,/settings,signup_btn,desktop,direct
E009623,U00077,page_view,2025-06-28 19:56:00,/landing,signup_btn,,LINKEDIN
E009624,U00032,create_project,2025-03-25 13:00:00,/dashboard,signup_btn,desktop,LINKEDIN
E009625,U00191,page_view,2025-08-30 10:09:00,/signup,,Desktop,LINKEDIN
E009626,U00921,feature_used,2025-10-09 20:26:00,/projects,,Desktop,google
E009627,U00206,invite_teammate,2025-01-16 04:42:00,/pricing,,mobile,linkedin
E009628,U00792,onboarding_complete,2025-12-01 12:09:00,/invite,,mobile,Google 
E009629,U00009,signup_complete,2026-03-14 05:05:00,/signup,upgrade_btn,mobile,email
E009630,U00542,page_view,2025-07-15 01:10:00,/dashboard,,,LINKEDIN
E009631,U00366,subscription_started,2025-11-14 06:37:00,/dashboard,,Desktop,email
E009632,U00586,invite_teammate,2025-06-05 08:21:00,/projects,upgrade_btn,,facebook
E009633,U00263,feature_used,2025-03-14 19:51:00,/pricing,signup_btn,mobile,LINKEDIN
E009634,U00790,create_project,2026-04-23 19:37:00,/signup,upgrade_btn,Desktop,direct
E009635,U00596,click_signup,2025-07-10 12:25:00,/landing,,desktop,Google 
E009636,U00272,subscription_started,2026-01-06 20:22:00,/projects,signup_btn,,linkedin
E009637,U00168,onboarding_complete,2025-04-16 14:02:00,/settings,invite_btn,Desktop,Google 
E009638,U00818,create_project,2026-02-22 05:31:00,/signup,,Desktop,facebook
E009639,U00538,invite_teammate,2025-08-10 04:42:00,/invite,,,LINKEDIN
E009640,U00309,invite_teammate,2025-08-15 00:26:00,/landing,invite_btn,mobile,google
E009641,U00377,subscription_started,2026-04-04 06:11:00,/pricing,,,google
E009642,U00136,feature_used,2025-07-06 22:34:00,/settings,signup_btn,MOBILE,google
E009643,U00208,click_signup,2025-06-09 18:35:00,/signup,upgrade_btn,,linkedin
E009644,U00413,create_project,2025-11-17 21:20:00,/settings,,desktop,LINKEDIN
E009645,U00217,invite_teammate,2025-04-07 08:12:00,/signup,invite_btn,Desktop,Google 
E009646,U00943,signup_complete,2026-04-10 04:38:00,/signup,,desktop,LINKEDIN
E009647,U00453,signup_complete,2025-06-01 11:02:00,/invite,signup_btn,MOBILE,LINKEDIN
E009648,U00452,onboarding_complete,2025-12-08 05:19:00,/landing,,MOBILE,facebook
E009649,U00247,onboarding_complete,2025-01-20 05:12:00,/signup,,,direct
E009650,U00053,subscription_started,2025-04-28 03:55:00,/signup,upgrade_btn,,google
E009651,U00090,onboarding_complete,2026-03-13 10:49:00,/projects,upgrade_btn,,Google 
E009652,U00843,click_signup,2026-02-16 00:10:00,/projects,upgrade_btn,Desktop,google
E009653,U00242,create_project,2025-11-19 03:42:00,/projects,invite_btn,Desktop,google
E009654,U00038,feature_used,2025-09-22 12:11:00,/projects,signup_btn,Desktop,google
E009655,U00272,feature_used,2025-03-05 02:14:00,/pricing,,,email
E009656,U00789,feature_used,2025-10-15 20:00:00,/pricing,signup_btn,MOBILE,Google 
E009657,U00949,signup_complete,2025-10-13 22:31:00,/settings,,mobile,email
E009658,U00838,click_signup,2025-06-17 12:18:00,/signup,invite_btn,Desktop,direct
E009659,U00086,create_project,2025-09-13 12:32:00,/projects,,MOBILE,email
E009660,U00666,page_view,2025-05-29 06:12:00,/landing,invite_btn,Desktop,direct
E009661,U00250,create_project,2025-06-04 16:28:00,/signup,invite_btn,Desktop,email
E009662,U00092,signup_complete,2025-01-03 09:43:00,/settings,upgrade_btn,mobile,google
E009663,U00998,create_project,2026-03-26 08:04:00,/projects,signup_btn,mobile,google
E009664,U00996,page_view,2025-04-04 07:27:00,/signup,,mobile,google
E009665,U00588,onboarding_complete,2026-02-08 04:09:00,/landing,,mobile,Google 
E009666,U00156,page_view,2025-05-15 22:55:00,/pricing,invite_btn,desktop,LINKEDIN
E009667,U00437,feature_used,2025-12-30 22:46:00,/invite,,MOBILE,google
E009668,U00892,onboarding_complete,2025-10-22 01:55:00,/settings,,mobile,facebook
E009669,U00388,feature_used,2025-04-30 21:11:00,/dashboard,invite_btn,desktop,Google 
E009670,U00683,page_view,2025-01-14 09:23:00,/projects,,MOBILE,linkedin
E009671,U00708,create_project,2025-08-27 15:42:00,/projects,,mobile,email
E009672,U00850,invite_teammate,2026-04-30 18:29:00,/projects,signup_btn,desktop,linkedin
E009673,U00223,invite_teammate,2025-03-08 02:00:00,/signup,upgrade_btn,desktop,google
E009674,U00347,onboarding_complete,2025-04-28 19:33:00,/signup,upgrade_btn,MOBILE,Google 
E009675,U00399,feature_used,2025-07-08 04:46:00,/projects,upgrade_btn,MOBILE,google
E009676,U00487,invite_teammate,2025-11-07 08:13:00,/dashboard,invite_btn,Desktop,google
E009677,U00645,click_signup,2025-06-03 07:16:00,/signup,,mobile,linkedin
E009678,U00076,create_project,2025-03-29 00:46:00,/invite,invite_btn,MOBILE,linkedin
E009679,U00912,invite_teammate,2025-01-14 16:43:00,/signup,invite_btn,mobile,linkedin
E009680,U00407,invite_teammate,2025-03-15 10:02:00,/invite,invite_btn,Desktop,google
E009681,U00397,create_project,2025-04-23 05:37:00,/invite,invite_btn,desktop,email
E009682,U00836,onboarding_complete,2026-01-16 17:34:00,/settings,,desktop,direct
E009683,U00153,create_project,2025-04-26 18:21:00,/invite,,,linkedin
E009684,U00154,feature_used,2026-02-27 07:42:00,/dashboard,,,facebook
E009685,U00101,page_view,2025-01-11 14:04:00,/dashboard,invite_btn,mobile,facebook
E009686,U00292,create_project,2025-09-08 20:17:00,/settings,upgrade_btn,desktop,email
E009687,U00677,onboarding_complete,2025-05-08 04:47:00,/settings,,desktop,email
